combo_id,N_FIREFLIES,MAX_ITER_FA,ALPHA0,THETA,BETA0,GAMMA,avg_final_objective,std_final_objective,avg_max_cluster_ratio,std_max_cluster_ratio,avg_boundary_ratio,n_imbalanced_runs,score_select
96,25,100,1.0,0.97,2.0,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
100,25,100,1.0,0.99,0.5,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
103,25,100,1.0,0.99,1.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
102,25,100,1.0,0.99,1.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
101,25,100,1.0,0.99,1.0,0.1,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
106,25,100,1.0,0.99,2.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
107,25,100,1.0,0.99,2.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
105,25,100,1.0,0.99,2.0,0.1,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
104,25,100,1.0,0.99,1.0,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
98,25,100,1.0,0.99,0.5,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
99,25,100,1.0,0.99,0.5,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
97,25,100,1.0,0.99,0.5,0.1,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
92,25,100,1.0,0.97,1.0,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
93,25,100,1.0,0.97,2.0,0.1,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
94,25,100,1.0,0.97,2.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
111,25,200,1.0,0.95,0.5,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
112,25,200,1.0,0.95,0.5,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
132,25,200,1.0,0.97,2.0,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
135,25,200,1.0,0.99,0.5,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
128,25,200,1.0,0.97,1.0,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
127,25,200,1.0,0.97,1.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
122,25,200,1.0,0.97,0.5,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
123,25,200,1.0,0.97,0.5,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
126,25,200,1.0,0.97,1.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
124,25,200,1.0,0.97,0.5,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
114,25,200,1.0,0.95,1.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
115,25,200,1.0,0.95,1.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
130,25,200,1.0,0.97,2.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
131,25,200,1.0,0.97,2.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
138,25,200,1.0,0.99,1.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
136,25,200,1.0,0.99,0.5,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
134,25,200,1.0,0.99,0.5,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
133,25,200,1.0,0.99,0.5,0.1,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
140,25,200,1.0,0.99,1.0,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
139,25,200,1.0,0.99,1.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
144,25,200,1.0,0.99,2.0,2.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
143,25,200,1.0,0.99,2.0,1.0,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
142,25,200,1.0,0.99,2.0,0.5,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
141,25,200,1.0,0.99,2.0,0.1,45.9728203029824,1.5428489388525324,0.6023622047244095,0.08548838878192308,0.2464566929133858,0,51.996442350226495
1,20,100,1.0,0.95,0.5,0.1,46.31238351565469,2.433887683721278,0.6078740157480315,0.12059717694605532,0.23779527559055116,0,52.391123673135
37,20,200,1.0,0.95,0.5,0.1,46.3123835156547,2.433887683721288,0.6078740157480315,0.12059717694605532,0.23779527559055116,0,52.39112367313501
