Tahun,Provinsi,Kabupaten/Kota,Timbulan Sampah Harian(ton),Sisa Makanan (%),Kayu-Ranting (%),Kertas-Karton (%),Plastik(%),Logam(%),Kain(%),Karet- Kulit (%),Kaca(%),Lainnya(%),Rumah Tangga(ton),Perkantoran(ton),Pasar(ton),Perniagaan(ton),Fasilitas Publik(ton),Kawasan(ton),Lain(ton)
2020,Kalimantan Timur,Kab. Penajam Paser Utara,109.29,46.13,1.09,20.87,29.83,0.22,0.02,0.67,0.83,0.34,13.0,2.0,5.0,2.5,2.0,1.5,2.0
2020,Kalimantan Timur,Kota Balikpapan,481.82,42.3,6.36,10.26,7.2,3.87,2.94,0.98,6.56,19.53,336.66,9.02,29.66,42.03,21.9,6.28,19.39
2020,Kalimantan Timur,Kota Samarinda,620.76,53.39,7.0,17.0,19.9,0.65,0.62,0.06,0.92,0.46,82.2,5.31,10.392,5.62,3.03,6.28,1.45
2020,Kalimantan Timur,Kota Bontang,103.48,44.12,6.0,27.5,18.0,2.1,0.03,0.25,1.05,0.95,82.2,5.06,5.91,5.62,3.03,6.8,0.48
2020,Kalimantan Utara,Kab. Nunukan,46.01,46.4,8.2,23.4,21.3,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Kalimantan Utara,Kota Tarakan,175.13,41.0,12.0,16.0,17.0,1.0,2.0,0.1,0.1,11.0,99.36,4.14,24.84,2.07,6.9,0.69,37.13
2020,Sulawesi Utara,Kab. Kepulauan Sangihe,69.63,15.0,35.0,6.0,19.0,5.0,4.0,4.0,7.0,5.0,25.0,8.0,8.0,9.0,12.0,9346.0,9.0
2020,Sulawesi Utara,Kab. Minahasa Utara,103.85,52.74,0.75,14.75,20.78,0.3,0.55,0.38,1.75,8.0,49846.0,6230.0,24923.0,7788.0,4158.0,9346.0,1557.0
2020,Sulawesi Utara,Kota Bitung,135.08,49.11,1.14,18.02,18.92,0.26,1.48,1.48,1.83,7.76,45.35,8.0,15.9,9.0,12.0,9346.0,9.0
2020,Sulawesi Utara,Kota Kotamobagu,86.45,53.5,5.0,11.8,8.5,5.7,3.6,2.6,2.8,6.5,45.35,6.15,15.9,7.2,6.45,9346.0,5.4
2020,Sulawesi Tengah,Kab. Donggala,121.64,35.0,10.0,20.0,13.0,6.0,3.0,3.0,3.0,7.0,3.0,0.5,2.0,1.5,1.69,1.0,1.0
2020,Sulawesi Tengah,Kota Palu,198.08,70.96,0.77,9.44,10.43,1.9,1.06,0.68,0.59,4.15,36.21,0.16,12.6,3.17,0.56,5.73,0.08
2020,Sulawesi Selatan,Kab. Kepulauan Selayar,68.54,50.0,8.17,15.0,15.0,4.9,2.6,3.5,0.5,0.33,33.0,5.5,16.0,7.1,4.6,2.0,4.5
2020,Sulawesi Selatan,Kab. Bulukumba,171.97,15.39,15.39,15.38,30.77,6.15,2.3027272727272727,1.9829999999999999,1.54,15.38,4.0,0.0,1550.0,0.05,0.75,2.0,0.08
2020,Sulawesi Selatan,Kab. Bantaeng,80.45,30.13,27.5,11.0,14.0,1.24,3.0,2.0,1.13,10.0,22.86,0.88,1.7,1.73,0.1,2.0,2.0
2020,Sulawesi Selatan,Kab. Bone,382.78,73.4,0.5,10.0,8.6,3.1,0.4,1.2,1.1,1.7,189.8,33.9,73.6,29.0,22.6,16.2,11.3
2020,Sulawesi Selatan,Kab. Maros,155.02,70.72,10.04,7.18,8.86,0.98,0.17,0.05,0.03,1.97,75.2,9.0,30.21,2.0,8.0,2.0,33.0
2020,Sulawesi Selatan,Kab. Wajo,159.13,42.1,17.1,6.5,19.1,2.3,6.4,2.8,2.2,1.5,28.27,0.71,8.05,1.67,0.32,0.3,19.08
2020,Sulawesi Selatan,Kab. Sidenreng Rappang,132.41,56.0,9.6,6.2,6.6,4.5,3.6,4.2,4.4,4.9,92.25,3.54,6.7,3.19,6.47,1.96,8.65
2020,Sulawesi Selatan,Kab. Luwu,148.46,40.0,10.0,25.0,15.0,3.0,1.0,2.0,2.0,2.0,132.15,0.15,12.67,0.81,1.57,0.99,0.12
2020,Sulawesi Selatan,Kab. Luwu Utara,131.83,38.0,41.81,4.3,6.97,0.44,0.51,0.18,1.0,6.79,32.3,3.54,14.1,3.0,2.0,2.0,4.5
2020,Sulawesi Selatan,Kab. Luwu Timur,119.87,40.0,10.0,25.0,15.0,3.0,1.0,2.0,2.0,2.0,16.0,4.0,8.0,4.0,2.0,2.0,6.0
2020,Sulawesi Selatan,Kota Parepare,74.76,52.3,10.8,11.9,13.75,2.55,1.65,1.9,2.8,2.35,32.3,5.4,14.1,7.9,3.2,7.7,2.0
2020,Sulawesi Selatan,Kota Palopo,106.37,20.0,30.0,15.0,20.0,5.0,5.0,1.9829999999999999,5.0,2.0,10.0,0.09,15.0,3.0,2.0,3.0,3.0
2020,Gorontalo,Kab. Gorontalo,146.59,64.0,12.0,13.0,1.0,1.0,1.0,1.0,1.0,6.0,4.6,0.4,0.2,0.4,0.8,0.7,0.7
2020,Gorontalo,Kab. Pohuwato,58.99,34.13,14.3,10.2,35.89,1.0,1.0,1.0,1.2,4.28,6.4,1.1,3.3,1.2,0.9,0.5,1.5
2020,Sulawesi Barat,Kab. Pasangkayu,71.4,5.0,6.0,30.0,40.0,9.0,0.45,0.35,0.27,10.0,1.2,0.2,0.9,8.93,0.7,14.5,9.0
2020,Sulawesi Barat,Kab. Polewali Mandar,179.15,58.68,14.35,9.05,9.7,5.55,0.45,0.35,0.27,1.6,110.23,5.46,12.86,8.93,19.88,14.5,7.14
2020,Maluku,Kab. Buru Selatan,30.79,20.0,19.0,16.0,23.0,5.0,4.0,2.0,7.0,4.0,4.16,0.41,2.51,9.92,1.42,6.67,1.05
2020,Maluku,Kota Ambon,270.56,39.0,9.0,12.3,15.9,7.0,4.3,3.0,5.0,4.5,53.07,10.21,40.82,27.78,20.49,6.67,4.16
2020,Maluku Utara,Kab. Halmahera Utara,138.35,49.76,15.82,12.74,13.27,0.92,0.63,0.22,2.26,4.38,147.9,9.2,12.6,5.0,8.0,2.5,0.01
2020,Maluku Utara,Kota Tidore Kepulauan,45.9,34.0,25.0,12.0,11.8,2.3,0.8,1.5,5.8,6.8,36.32,6.36,18.16,13.62,9.06,5.47,1.82
2020,Papua,Kab. Biak Numfor,58.38,11.93,36.39,24.11,12.54,11.28,0.02,0.14,3.59,0.0,27.47,3.64,9.75,3.08,3.57,6.62,5.51
2020,Papua,Kab. Keerom,25.49,10.0,8.0,10.0,35.0,10.0,5.0,15.0,2.0,5.0,15.0,15.0,25.0,15.0,10.0,10.0,10.0
2020,Papua,Kota Jayapura,253.27,66.39,10.58,4.79,6.6,4.34,2.05,1.08,0.46,3.71,165.15,46.1,23.21,9.61,6.7,2.5,5.510000000000001
2020,Papua Barat,Kab. Manokwari,156.67,44.0,0.0,11.0,26.0,0.0,5.0,7.5,0.0,19.0,128.35,0.0,19.8,4.4,4.12,3.0,2.7650000000000006
2020,Papua,Kab. Asmat,44.04,20.0,10.0,15.0,40.0,4.0,3.0,3.0,3.0,2.0,28.0,3.0,4.4,2.73,1.27,3.62,1.02
2020,Papua Barat,Kab. Raja Ampat,33.13,0.0,0.0,0.0,0.0,0.0,5.0,7.5,0.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7650000000000006
2019,Aceh,Kab. Aceh Tengah,100.97,20.0,20.0,10.0,25.0,5.0,10.0,5.0,3.0,2.0,14520.0,5000.0,16030.0,11322.0,10230.0,11320.0,29165.0
2019,Aceh,Kab. Simeulue,43.96,5.75,14.5,13.25,35.25,18.75,3.5,3.75,2.25,3.0,26.37,4.4,5.71,3.52,2.2,0.44,1.32
2019,Aceh,Kab. Gayo Lues,37.64,40.0,14.0,12.0,17.0,3.0,3.0,2.0,2.0,7.0,38.0,3.0,16.0,7.0,5.0,16.0,15.0
2019,Aceh,Kota Banda Aceh,238.6,35.2,11.5,3.0,6.8,4.5,7.5,9.3,4.5,17.7,182.57,0.55,8.85,44.31,2.27,0.0,0.05
2019,Aceh,Kota Langsa,94.58,19.1,22.47,7.87,7.87,13.48,6.74,8.99,5.62,7.86,11.4,1.0,16.0,12.0,6.0,2.0,8.16
2019,Sumatera Utara,Kab. Langkat,416.71,25.08,21.8,20.7,15.99,1.09,3.29,2.19,2.19,7.67,8.0,5.4,5.4,6.0,3.9,1.9,2.8
2019,Sumatera Utara,Kab. Deli Serdang,1077.81,20.5,14.0,13.8,30.2,6.0,5.0,3.0,2.0,5.5,7.5649999999999995,0.75,2.7600000000000002,3.0,1.725,2.42,1.825
2019,Sumatera Utara,Kab. Dairi,113.28,55.53,10.99,12.48,19.26,0.32,0.35,0.2,0.53,0.34,2.26,0.12,2.64,0.0,0.55,0.36,0.0
2019,Sumatera Utara,Kab. Humbang Hasundutan,56.54,12.0,55.0,10.0,13.0,3.0,1.0,0.2,0.8,5.0,10.0,0.5,1.0,3.0,1.45,2.42,2.5
2019,Sumatera Utara,Kab. Samosir,82.02,25.0,10.5,20.0,30.0,4.0,2.0,1.0,0.5,7.0,10.0,1.0,2.0,3.0,1.0,5.0,2.0
2019,Sumatera Utara,Kota Medan,1704.02,48.0,5.0,17.0,14.0,1.0,4.0,2.0,1.0,8.0,7.565,0.75,2.7600000000000002,3.0,1.725,2.4200000000000004,1.825
2019,Sumatera Barat,Kab. Pesisir Selatan,138.21,21.5,19.5,21.8,20.0,15.5,0.4,1.3,1.8887500000000002,4.892857142857143,82.5,14.0,24.7,1.0,13.0,3.0,5.582
2019,Sumatera Barat,Kab. Sijunjung,94.34,20.1,18.2,20.4,19.0,20.4,1.2,0.2,0.5,4.892857142857143,13.6,8.4,9.6,1.2,1.0,0.6,5.582
2019,Sumatera Barat,Kab. Tanah Datar,120.14,69.34,11.9725,8.63,6.0,2.24,1.57,0.595,3.33,8.89,88.3,0.28,17.75,1.54,12.27,0.995,5.582
2019,Sumatera Barat,Kab. Agam,196.51,62.63,4.99,6.16,13.47,1.05,0.14,0.35,0.28,10.93,55.84625,1.78,13.15125,1.53,1.5,0.9949999999999999,5.582
2019,Sumatera Barat,Kab. Pasaman,86.56,74.83,1.7,10.2,6.8,2.04,0.68,0.68,2.38,0.69,51.01,4.49,12.81,3.78,0.88,0.995,13.6
2019,Sumatera Barat,Kab. Dharmasraya,96.33,47.525555555555556,11.9725,20.88,30.77,48.35,0.89,0.595,1.8887500000000002,4.892857142857142,82.13,2.29,0.62,1.53,0.09,0.9949999999999999,11.2
2019,Sumatera Barat,Kota Solok,49.71,41.92,12.68,15.47,20.53,0.56,0.66,0.1,1.65,6.43,29.26,1.27,15.78,0.44,1.28,0.06,1.62
2019,Sumatera Barat,Kota Sawahlunto,18.51,46.0,10.0,15.0,10.0,3.0,5.0,4.0,5.0,2.0,55.846250000000005,1.78,13.151249999999997,1.53,1.5,0.9949999999999999,5.582
2019,Sumatera Barat,Kota Padang Panjang,46.21,43.15,23.56,14.35,12.67,1.5,0.95,0.8,1.19,1.83,34.88,0.36,6.77,1.53,1.72,0.9949999999999999,0.96
2019,Sumatera Barat,Kota Payakumbuh,97.38,48.26,5.15,14.15,26.56,0.22,0.89,0.51,0.78,3.48,65.09,0.72,17.18,10.38,3.16,0.32,0.53
2019,Riau,Kab. Kampar,344.98,20.0,10.0,10.0,35.0,10.0,5.0,5.0,5.0,4.0,106.2,4.025,48.0,51.8,4.55,11.4,41.75
2019,Riau,Kab. Rokan Hilir,500.79,8.0,33.0,19.0,24.0,3.0,3.0,2.0,2.0,6.0,195.0,3.55,89.0,101.6,4.8,20.0,82.5
2019,Riau,Kab. Siak,186.17,39.0,15.0,10.0,26.0,1.0,2.0,2.0,3.0,2.0,17.4,4.5,7.0,2.0,4.3,2.8,1.0
2019,Jambi,Kab. Merangin,192.16,28.0,13.0,19.0,15.0,4.0,4.0,3.0,2.0,12.0,20.0,5.0,11.0,5.0,4.27,3.0,2.0
2019,Jambi,Kab. Batanghari,120.85,36.0,15.0,18.8,14.0,3.2,3.0,2.0,2.0,6.0,74.85,1.2,29.0,3.0,2.5,2.0,8.3
2019,Jambi,Kab. Bungo,149.37,63.13,13.25,1.42,4.48,5.88,3.83,5.73,1.38,0.9,6.72,1.53,67.06,1.32,0.98,2.45,65.78
2019,Sumatera Selatan,Kab. Muara Enim,440.06,61.02,8.07,7.38,17.18,1.14,1.33,0.36,0.31,3.21,17.27,1.13,5.14,2.12,1.02,1.81,82.70333333333333
2019,Sumatera Selatan,Kab. Musi Rawas,283.62,43.52,17.41,10.44,22.24,1.55,0.97,2.9,0.58,0.39,256.19,0.1,13.36,1.12,1.17,0.18,11.5
2019,Sumatera Selatan,Kota Palembang,1164.03,51.2,6.7,17.2,18.0,0.6,2.8,0.5,1.2,1.9,697.2,5.9,81.4,34.5,107.0,23.1,235.3
2019,Sumatera Selatan,Kota Prabumulih,93.42,56.71,7.8,5.3,24.75,0.63,1.22,0.33,0.76,2.5,52.76,3.6,19.86,12.44,2.47,0.98,1.31
2019,Bengkulu,Kab. Bengkulu Selatan,63.36,40.0,20.0,19.5,8.0,1.5,2.0,1.0,5.0,3.0,14.0,2.0,2.5,2.4,1.0,1.0,2.0
2019,Bengkulu,Kab. Bengkulu Utara,179.2,31.6,37.5,7.4,6.3,5.1,0.8,2.9,2.5,5.9,44.1,9.0,19.0,7.0,6.0,2.0,13.0
2019,Bengkulu,Kab. Bengkulu Tengah,57.25,15.0,50.0,15.0,17.2,2.0,0.5,0.1,0.2,4.45,33.89,6.93,10.38,3.46,2.59,1.5,7.5
2019,Lampung,Kab. Lampung Barat,121.28,20.0,15.0,10.0,35.0,2.0,0.5,0.5,0.2,16.8,6.3,1.8,3.2,1.82,1.3,4.733333333333333,56.550000000000004
2019,Lampung,Kab. Way Kanan,180.55,0.6,0.17,0.05,0.09,0.05,0.02,0.02,0.01,0.0,313.59,0.65,5.4,0.42,0.04,0.0,141.35
2019,Lampung,Kab. Pringsewu,158.89,50.0,15.0,5.0,20.0,1.0,0.25,0.25,0.25,8.25,6.0,0.6,4.0,1.5,1.0,0.5,1.0
2019,Lampung,Kota Bandar Lampung,683.48,30.0,5.0,5.0,30.0,5.0,2.0,10.0,6.0,7.0,410.1,68.3,102.5,20.5,41.0,13.7,27.3
2019,Kepulauan Bangka Belitung,Kab. Bangka Selatan,85.69,19.99,37.46,10.04,17.42,12.67,0.78,0.65,0.54,0.45,59.0,2.46,5.5,2.87,9.28,6.21,0.36
2019,Kepulauan Bangka Belitung,Kab. Bangka Tengah,78.64,40.0,14.0,10.0,15.0,2.0,12.0,4.0,1.0,2.0,28.6,2.57,17.78,16.55,12.07,0.06,0.79
2019,Kepulauan Riau,Kab. Karimun,175.36,25.0,18.0,20.0,23.5,4.5,3.0,1.4,4.0,0.6,70.1,5.3,17.5,5.3,28.1,20.1,29.0
2019,Kepulauan Riau,Kab. Lingga,27.28,40.8,10.3,17.1,12.8,1.6,9.5,4.8,1.6,1.5,16.2,0.1,0.7,5.1,3.9,1.2,0.2
2019,Kepulauan Riau,Kota Batam,1332.39,49.0,9.0,10.0,19.0,1.0,2.0,0.0,1.0,9.0,762.79,154.82,2.27,55.69,4.13,325.82,27.0
2019,Kepulauan Riau,Kota Tanjung Pinang,143.53,18.0,37.0,9.0,26.0,3.0,1.0,2.0,1.0,3.0,13.4,4.6,12.0,6.4,7.9,6.8,1.2
2019,DKI Jakarta,Kab. Adm. Kep. Seribu,17.01,23.02,2.97,0.18,0.9,0.08,0.9,0.7,0.65,72.2,20.7,215.365,63.0,83.63,0.0,141.27,11.6
2019,Jawa Barat,Kab. Sukabumi,1020.58,45.08,6.8,7.1,26.27,1.21,1.27,0.11,2.62,6.6,162.7,149.56,152.84,478.25,146.42,305.69,98.61
2019,Jawa Barat,Kab. Ciamis,567.32,26.4,0.4,33.0,5.0,10.7,6.4,1.7,16.1,0.3,277.99,22.69,93.61,96.44,28.37,25.53,22.69
2019,Jawa Barat,Kab. Sumedang,437.91,62.27,1.97,9.25,12.57,1.77,0.91,1.25,1.09,8.92,235.0,5.0,100.0,20.0,20.0,25.0,33.0
2019,Jawa Barat,Kota Bogor,658.1,20.0,33.3,19.7,10.0,1.5,3.5,1.0,1.0,10.0,262.5,0.3,23.4,1.5,4.4,2.8,212.1
2019,Jawa Barat,Kota Sukabumi,177.96,51.0,12.0,7.0,6.0,6.0,4.0,4.0,3.0,7.0,153.31,3.01,5.62,2.95,12.48,0.59,76.25999999999999
2019,Jawa Barat,Kota Depok,1516.3,62.95,0.57,6.1,21.36,0.14,0.57,0.5,0.57,7.24,156.2,7.4,104.2,29.8,409.2,22.3,14.9
2019,Jawa Tengah,Kab. Cilacap,912.95,57.67,10.63,9.71,16.42,1.33,1.25,0.51,0.65,1.83,724.6,0.48,44.61,0.17,8.89,6.1,4.6850000000000005
2019,Jawa Tengah,Kab. Kebumen,406.54,58.0,5.29,11.0,13.0,13.0,1.0,1.0,2.0,2.0,37.0,8.0,5.0,3.0,9.0,3.0,4.0
2019,Jawa Tengah,Kab. Purworejo,287.33,5.0,55.0,8.0,12.0,3.0,1.0,0.5,1.0,12.5,93.67,0.04,0.8,0.03,0.99,6.39,4.6850000000000005
2019,Jawa Tengah,Kab. Wonosobo,316.2,42.1,22.58,10.53,21.05,0.21,0.21,0.16,1.05,2.11,172.0,0.6,26.0,6.8,12.3,6.39,4.6850000000000005
2019,Jawa Tengah,Kab. Boyolali,265.9,53.84,1.8,13.31,20.89,1.1,1.57,1.05,0.98,5.46,264.5,2.75,22.2,4.9,10.65,6.39,4.6850000000000005
2019,Jawa Tengah,Kab. Klaten,352.5,60.0,5.0,5.0,20.0,0.5,5.0,3.0,0.5,1.0,352.5,2.75,2.04,1.42,2.38,6.39,4.6850000000000005
2019,Jawa Tengah,Kab. Sukoharjo,365.85,77.1,1.42,3.12,14.04,0.21,1.39,0.16,0.16,2.4,174.54,2.52,15.51,7.94,18.74,141.23,5.37
2019,Jawa Tengah,Kab. Sragen,532.73,74.7,0.9,8.4,11.1,0.4,2.2,0.3,1.7,0.3,124.8,43.6,121.3,23.5,28.3,57.69,3.24
2019,Jawa Tengah,Kab. Grobogan,739.14,12.0,44.0,10.0,15.0,2.0,3.0,3.0,5.0,6.0,520.7,42.0,109.2,58.8,25.2,33.6,50.4
2019,Jawa Tengah,Kab. Kudus,435.84,73.0,3.0,8.0,9.0,2.1,1.5,1.0,1.2,2.0549999999999997,172.0,2.75,22.2,4.9,10.65,6.39,4.6850000000000005
2019,Jawa Tengah,Kab. Jepara,687.87,55.08,5.29,11.48,19.63,1.26,2.12,1.02,1.2,2.92,50214.44,25107.22,75321.66,32639.39,37660.83,20085.78,10042.89
2019,Jawa Tengah,Kab. Semarang,526.9,62.09,4.32,7.67,19.65,2.05,2.38,1.0,1.3,0.54,26.4,15.0,22.2,4.9,10.65,4.8,4.6850000000000005
2019,Jawa Tengah,Kab. Kendal,404.78,52.2,20.25,9.33,10.76,1.26,3.04,0.86,2.0,0.3,0.0,0.04,0.47,0.0,0.03,0.27,0.29
2019,Jawa Tengah,Kab. Pemalang,390.84,45.0,5.0,10.0,20.0,4.0,4.0,5.0,2.0,5.0,172.0,21.0,60.0,48.0,26.0,58.0,5.84
2019,Jawa Tengah,Kab. Brebes,904.55,1.0,86.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0
2019,Jawa Tengah,Kota Magelang,85.39,33.7,13.3,40.3,0.8,1.8,0.5,3.7,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jawa Tengah,Kota Semarang,1251.71,60.79,5.29,10.18,17.2,1.22,4.94,1.0,1.79,2.88,361.96,7.5,321.78,15.6,66.03,84.28,332.84
2019,Daerah Istimewa Yogyakarta,Kab. Kulon Progo,169.24,67.18,7.09,12.6,17.22,1.68,0.21,0.32,1.11,5.03,0.43,0.0,0.23,0.0,35.595,1.54,6.205
2019,Daerah Istimewa Yogyakarta,Kab. Bantul,555.92,65.64,3.27,6.34,6.34,13.91,1.13,0.51,1.12,1.74,253.8,2.9,26.0,117.7,29.4,1.9,10.3
2019,Daerah Istimewa Yogyakarta,Kota Yogyakarta,361.96,50.21,10.91,6.18,10.79,2.12,0.68,0.13,10.66,8.32,199.7,2.35,34.75,80.08,41.79,1.18,2.11
2019,Jawa Timur,Kab. Pacitan,284.83,68.2,2.9,8.2,17.2,0.5,0.2,0.3,0.5,2.0,9.5,2.135,15.0,1.1,1.0,1.1,0.6
2019,Jawa Timur,Kab. Tulungagung,519.51,46.0,18.0,7.5,4.5,11.0,4.7,2.0,4.0,2.3,51.39,0.16,16.82,7.96,4.08,12.81,0.56
2019,Jawa Timur,Kab. Malang,1042.48,70.17,1.61,7.34,16.18,0.29,1.2,0.43,0.72,2.06,886.37,19.06,118.55,25.7,29.47,19.94,8.86
2019,Jawa Timur,Kab. Lumajang,500.35,42.02,18.11,6.72,18.58,1.2,3.39,1.52,1.57,6.89,175.12,0.53,129.6,4.75,142.66,17.45,30.24
2019,Jawa Timur,Kab. Banyuwangi,1221.97,34.04,0.84,18.98,21.76,0.94,1.52,0.57,2.55,18.8,19511.24,0.02,5.55,0.01,0.01,9.705,5.5
2019,Jawa Timur,Kab. Bondowoso,285.75,60.22,2.32,7.63,25.3,1.2,1.13,1.2,1.0,2.08,19.44,3.25,14.61,0.61,4.22,1.36,5.5
2019,Jawa Timur,Kab. Situbondo,256.12,25.0,25.0,25.0,12.0,3.0,2.0,3.0,1.0,4.0,23.55,1.02,2.52,15.02,16.2,42.88,16.99
2019,Jawa Timur,Kab. Probolinggo,466.12,20.0,32.0,16.6,16.9,0.4,0.5,12.0,0.2,1.4,15.5,0.9,12.5,4.7,3.0,4.3,2.2
2019,Jawa Timur,Kab. Sidoarjo,1223.93,70.3,1.4,8.5,11.0,0.2,1.1,0.2,0.5,6.8,76.695,4467.3,62542.7,31271.4,8934.7,44673.4,5.5
2019,Jawa Timur,Kab. Madiun,273.07,63.53,4.15,7.5,19.71,1.34,2.65,0.01,0.13,0.98,76.695,2.135,12.5,4.7,4.415,9.705,5.5
2019,Jawa Timur,Kab. Ngawi,365.42,10.0,50.0,10.0,20.0,3.0,3.0,1.0,1.0,2.0,44.57,3.55,7.5,5.1,6.1,5.32,5.5
2019,Jawa Timur,Kab. Tuban,490.92,58.53,15.43,5.78,11.02,0.17,1.62,1.0,1.33,6.12,150.84,8.7,84.0,76.78,66.47,68.3,3.0
2019,Jawa Timur,Kab. Gresik,324.55,42.0,1.0,10.5,16.5,0.5,1.5,1.0,1.0,27.0,76.695,2.135,12.5,4.7,4.415,9.705,5.5
2019,Jawa Timur,Kab. Sumenep,360.2,58.72,1.08,20.83,17.33,0.8,0.91,0.26,0.57,0.3,360.2,0.61,5.4,1.15,39.01,19.08,24.84
2019,Jawa Timur,Kota Kediri,147.48,27.0,28.0,15.0,24.0,1.0,0.5,1.5,1.8,1.2,40635.23,16254.09,39280.73,8127.05,9481.55,14899.59,6772.54
2019,Jawa Timur,Kota Blitar,70.94,53.0,13.6,5.2,9.1,0.8,2.9,3.0,3.4,9.0,63.8,0.7,2.1,1.4,1.1,0.4,1.4
2019,Jawa Timur,Kota Malang,670.47,11.8,61.0,18.0,7.0,0.4,0.8,0.6,0.2,0.2,76.695,2.135,12.5,4.7,0.7,9.705,5.5
2019,Jawa Timur,Kota Probolinggo,94.08,58.5,5.4,11.2,17.9,0.8,0.9,1.6,1.0,2.0,41.5,0.6,11.5,2.9,1.3,1.5,0.6
2019,Jawa Timur,Kota Pasuruan,131.28,37.9,32.0,4.3,8.8,4.3,3.5,5.0,1.7,2.5,76.1,0.7,19.7,1.3,16.4,6.6,10.5
2019,Jawa Timur,Kota Mojokerto,64.73,73.1,0.02,9.51,13.45,0.32,0.9,0.11,0.49,2.1,77.5,4.5,7.5,3.9,2.1,4.5,5.5
2019,Jawa Timur,Kota Madiun,116.77,81.0,0.5,8.0,4.0,3.0,1.0,1.0,1.0,0.5,85.84,5.16,9.41,4.78,4.61,3.17,2.03
2019,Jawa Timur,Kota Surabaya,2224.27,54.31,1.61,14.63,19.44,0.48,1.47,2.33,1.12,4.61,76.695,2.135,12.5,4.7,4.415,9.705,5.5
2019,Jawa Timur,Kota Batu,116.32,78.1,0.6,11.2,8.0,0.3,0.5,0.6,0.6,0.1,77.29,3.33,2.0,3.69,1.54,17.8,18.6
2019,Banten,Kab. Lebak,510.97,30.0,12.0,10.0,15.0,8.0,5.0,5.0,10.0,5.0,1.32,117.79,7.89,49.46,131.97,129.13,68.12
2019,Banten,Kab. Tangerang,2660.55,35.25,17.73,11.35,23.15,1.51,1.26,0.53,2.22,7.0,1900.0,6.7,220.0,40.57,25.0,325.0,68.12
2019,Banten,Kota Tangerang,1583.67,61.38,2.24,8.94,10.97,1.68,2.32,2.09,1.78,8.6,962.05,56.68,46.2,213.2,305.53,227.065,68.12
2019,Banten,Kota Tangerang Selatan,1031.26,11.0,75.0,4.0,8.0,1.68,2.86,2.54,4.666666666666667,2.0,904.9,8.6,0.1,32.4,26.7,227.06499999999997,68.12
2019,Bali,Kab. Jembrana,163.72,11.22,30.88,11.1,22.1,2.1,7.0,7.0,2.7,5.9,56.38,2.8,12.4,15.4,7.32,3.1,2.6
2019,Bali,Kab. Gianyar,435.37,35.2,23.4,10.89,17.01,3.5,0.7,0.7,0.4,8.2,390.9,4.52,15.84,5.796666666666667,7.03,48.0,2.03
2019,Bali,Kab. Bangli,108.03,12.0,70.0,2.0,4.0,1.0,1.0,0.5,0.5,9.0,93.21,0.27,5.94,0.63,3.67,17.226666666666667,0.54
2019,Bali,Kab. Buleleng,335.17,2.99,62.57,5.63,10.18,2.82,5.33,4.55,3.33,2.6,527.27,1.55,6.78,1.36,1.16,0.58,0.39
2019,Bali,Kota Denpasar,651.53,70.0,5.0,2.0,15.0,1.0,1.0,1.0,1.7325,5.0,266.94,2.285,10.24,5.796666666666666,4.795000000000001,17.226666666666667,1.39
2019,Nusa Tenggara Barat,Kab. Lombok Timur,480.24,49.3,29.7,3.5,10.5,1.2,4.0,0.4,1.3,0.1,25.0,0.15,15.0,3.0,31.42,0.47,20.0
2019,Nusa Tenggara Timur,,110.51,29.0,20.0,11.0,20.0,4.25,3.0,2.15,3.0,5.0,40.0,3.41,8.5,8.0,5.0,3.5,2.86
2019,Kalimantan Barat,Kab. Sambas,271.6,40.0,5.6,14.2,25.0,0.3,1.0,0.9,2.0,11.0,233.1,0.9,37.6,11.690000000000001,6.76,7.136666666666667,3.785
2019,Kalimantan Barat,Kab. Mempawah,70.27,10.0,25.0,25.0,20.0,10.0,3.0,2.0,2.0,3.0,3.83,8.08,26.73,8.38,8.52,11.11,2.57
2019,Kalimantan Barat,Kab. Ketapang,254.86,28.0,6.0,9.0,42.0,2.0,3.0,2.0,1.0,7.0,41.0,6.0,20.0,15.0,5.0,8.0,5.0
2019,Kalimantan Barat,Kab. Kapuas Hulu,131.6,35.65,4.79,11.74,37.02,2.52,1.47,4.45,2.22,0.14,106.67,0.1,0.05,0.5,3.1,2.3,0.71
2019,Kalimantan Barat,Kota Pontianak,380.57,83.0,1.5,7.2,6.0,2.0,2.1175,0.1,1.8050000000000002,0.2,99276.9,444.5,26767.4,11126.46,1083.48,7.136666666666667,208.36
2019,Kalimantan Tengah,Kab. Kotawaringin Barat,121.63,47.0,5.0,10.0,15.0,2.0,2.0,2.0,1.0,16.0,10.82,6.82,10.52,7.3,6.28,4.93,4.29
2019,Kalimantan Tengah,Kab. Kotawaringin Timur,251.98,45.05,5.0,7.26,20.26,1.82,4.04,1.18,4.33,11.06,32.5,5.2,16.356,9.16,2.734,2.31,3.02
